,county,date,case_count,trump,clinton,party,mobility,i_rank,population,normalized_cases,scaled_cases,norm_scale_cases,mobility_scaled,death_count,deaths_normalized,scaled_deaths,norm_scale_deaths
7061,Manatee,1/23/2020,0,101944,71224,republican,103.19,15,373853,0,-0.221949553,-0.504297222,-0.182980321,0,0,-0.245875845,-0.542063564
7062,Manatee,1/24/2020,0,101944,71224,republican,119.54,15,373853,0,-0.221949553,-0.504297222,0.136254875,0,0,-0.245875845,-0.542063564
7063,Manatee,1/25/2020,0,101944,71224,republican,110.54,15,373853,0,-0.221949553,-0.504297222,-0.039470921,0,0,-0.245875845,-0.542063564
7064,Manatee,1/26/2020,0,101944,71224,republican,82.45,15,373853,0,-0.221949553,-0.504297222,-0.587930656,0,0,-0.245875845,-0.542063564
7065,Manatee,1/27/2020,0,101944,71224,republican,95.43,15,373853,0,-0.221949553,-0.504297222,-0.334495008,0,0,-0.245875845,-0.542063564
7066,Manatee,1/28/2020,0,101944,71224,republican,100.59,15,373853,0,-0.221949553,-0.504297222,-0.233745551,0,0,-0.245875845,-0.542063564
7067,Manatee,1/29/2020,0,101944,71224,republican,101.43,15,373853,0,-0.221949553,-0.504297222,-0.217344477,0,0,-0.245875845,-0.542063564
7068,Manatee,1/30/2020,0,101944,71224,republican,105,15,373853,0,-0.221949553,-0.504297222,-0.147639911,0,0,-0.245875845,-0.542063564
7069,Manatee,1/31/2020,0,101944,71224,republican,115.61,15,373853,0,-0.221949553,-0.504297222,0.059521277,0,0,-0.245875845,-0.542063564
7070,Manatee,2/1/2020,0,101944,71224,republican,117.45,15,373853,0,-0.221949553,-0.504297222,0.09544744,0,0,-0.245875845,-0.542063564
7071,Manatee,2/2/2020,0,101944,71224,republican,82.12,15,373853,0,-0.221949553,-0.504297222,-0.594373935,0,0,-0.245875845,-0.542063564
7072,Manatee,2/3/2020,0,101944,71224,republican,100.41,15,373853,0,-0.221949553,-0.504297222,-0.237260067,0,0,-0.245875845,-0.542063564
7073,Manatee,2/4/2020,0,101944,71224,republican,102.03,15,373853,0,-0.221949553,-0.504297222,-0.205629424,0,0,-0.245875845,-0.542063564
7074,Manatee,2/5/2020,0,101944,71224,republican,107.96,15,373853,0,-0.221949553,-0.504297222,-0.089845649,0,0,-0.245875845,-0.542063564
7075,Manatee,2/6/2020,0,101944,71224,republican,120.75,15,373853,0,-0.221949553,-0.504297222,0.159880232,0,0,-0.245875845,-0.542063564
7076,Manatee,2/7/2020,0,101944,71224,republican,132.1,15,373853,0,-0.221949553,-0.504297222,0.381489986,0,0,-0.245875845,-0.542063564
7077,Manatee,2/8/2020,0,101944,71224,republican,124.61,15,373853,0,-0.221949553,-0.504297222,0.235247074,0,0,-0.245875845,-0.542063564
7078,Manatee,2/9/2020,0,101944,71224,republican,92.12,15,373853,0,-0.221949553,-0.504297222,-0.399123051,0,0,-0.245875845,-0.542063564
7079,Manatee,2/10/2020,0,101944,71224,republican,108.19,15,373853,0,-0.221949553,-0.504297222,-0.085354879,0,0,-0.245875845,-0.542063564
7080,Manatee,2/11/2020,0,101944,71224,republican,111.02,15,373853,0,-0.221949553,-0.504297222,-0.030098879,0,0,-0.245875845,-0.542063564
7081,Manatee,2/12/2020,0,101944,71224,republican,126.03,15,373853,0,-0.221949553,-0.504297222,0.262972699,0,0,-0.245875845,-0.542063564
7082,Manatee,2/13/2020,0,101944,71224,republican,137.55,15,373853,0,-0.221949553,-0.504297222,0.487901719,0,0,-0.245875845,-0.542063564
7083,Manatee,2/14/2020,0,101944,71224,republican,148.02,15,373853,0,-0.221949553,-0.504297222,0.692329395,0,0,-0.245875845,-0.542063564
7084,Manatee,2/15/2020,0,101944,71224,republican,136.05,15,373853,0,-0.221949553,-0.504297222,0.458614086,0,0,-0.245875845,-0.542063564
7085,Manatee,2/16/2020,0,101944,71224,republican,100.34,15,373853,0,-0.221949553,-0.504297222,-0.238626823,0,0,-0.245875845,-0.542063564
7086,Manatee,2/17/2020,0,101944,71224,republican,118.12,15,373853,0,-0.221949553,-0.504297222,0.10852925,0,0,-0.245875845,-0.542063564
7087,Manatee,2/18/2020,0,101944,71224,republican,125.18,15,373853,0,-0.221949553,-0.504297222,0.246376374,0,0,-0.245875845,-0.542063564
7088,Manatee,2/19/2020,0,101944,71224,republican,125.84,15,373853,0,-0.221949553,-0.504297222,0.259262933,0,0,-0.245875845,-0.542063564
7089,Manatee,2/20/2020,0,101944,71224,republican,134.79,15,373853,0,-0.221949553,-0.504297222,0.434012474,0,0,-0.245875845,-0.542063564
7090,Manatee,2/21/2020,0,101944,71224,republican,143.83,15,373853,0,-0.221949553,-0.504297222,0.610519274,0,0,-0.245875845,-0.542063564
7091,Manatee,2/22/2020,0,101944,71224,republican,136.98,15,373853,0,-0.221949553,-0.504297222,0.476772418,0,0,-0.245875845,-0.542063564
7092,Manatee,2/23/2020,0,101944,71224,republican,102.64,15,373853,0,-0.221949553,-0.504297222,-0.19371912,0,0,-0.245875845,-0.542063564
7093,Manatee,2/24/2020,0,101944,71224,republican,119.55,15,373853,0,-0.221949553,-0.504297222,0.136450126,0,0,-0.245875845,-0.542063564
7094,Manatee,2/25/2020,0,101944,71224,republican,119.26,15,373853,0,-0.221949553,-0.504297222,0.13078785,0,0,-0.245875845,-0.542063564
7095,Manatee,2/26/2020,0,101944,71224,republican,124.23,15,373853,0,-0.221949553,-0.504297222,0.22782754,0,0,-0.245875845,-0.542063564
7096,Manatee,2/27/2020,0,101944,71224,republican,130.18,15,373853,0,-0.221949553,-0.504297222,0.344001817,0,0,-0.245875845,-0.542063564
7097,Manatee,2/28/2020,0,101944,71224,republican,161.07,15,373853,0,-0.221949553,-0.504297222,0.947131799,0,0,-0.245875845,-0.542063564
7098,Manatee,2/29/2020,0,101944,71224,republican,145.05,15,373853,0,-0.221949553,-0.504297222,0.634339882,0,0,-0.245875845,-0.542063564
7099,Manatee,3/1/2020,0,101944,71224,republican,115.09,15,373853,0,-0.221949553,-0.504297222,0.049368231,0,0,-0.245875845,-0.542063564
7100,Manatee,3/2/2020,0,101944,71224,republican,113.81,15,373853,0,-0.221949553,-0.504297222,0.024376118,0,0,-0.245875845,-0.542063564
7101,Manatee,3/3/2020,0,101944,71224,republican,118.91,15,373853,0,-0.221949553,-0.504297222,0.123954069,0,0,-0.245875845,-0.542063564
7102,Manatee,3/4/2020,0,101944,71224,republican,123.31,15,373853,0,-0.221949553,-0.504297222,0.209864459,0,0,-0.245875845,-0.542063564
7103,Manatee,3/5/2020,0,101944,71224,republican,135.36,15,373853,0,-0.221949553,-0.504297222,0.445141775,0,0,-0.245875845,-0.542063564
7104,Manatee,3/6/2020,0,101944,71224,republican,152.97,15,373853,0,-0.221949553,-0.504297222,0.788978583,0,0,-0.245875845,-0.542063564
7105,Manatee,3/7/2020,0,101944,71224,republican,142.01,15,373853,0,-0.221949553,-0.504297222,0.574983613,0,0,-0.245875845,-0.542063564
7106,Manatee,3/8/2020,1,101944,71224,republican,97.45,15,373853,2.67E-06,-0.221675852,-0.503703843,-0.295054329,0,0,-0.245875845,-0.542063564
7107,Manatee,3/9/2020,2,101944,71224,republican,121.94,15,373853,5.35E-06,-0.221402151,-0.503110465,0.183115088,0,0,-0.245875845,-0.542063564
7108,Manatee,3/10/2020,2,101944,71224,republican,120.14,15,373853,5.35E-06,-0.221402151,-0.503110465,0.147969928,0,0,-0.245875845,-0.542063564
7109,Manatee,3/11/2020,2,101944,71224,republican,123.41,15,373853,5.35E-06,-0.221402151,-0.503110465,0.211816968,0,0,-0.245875845,-0.542063564
7110,Manatee,3/12/2020,2,101944,71224,republican,120.5,15,373853,5.35E-06,-0.221402151,-0.503110465,0.15499896,0,0,-0.245875845,-0.542063564
7111,Manatee,3/13/2020,2,101944,71224,republican,123.81,15,373853,5.35E-06,-0.221402151,-0.503110465,0.219627003,0,0,-0.245875845,-0.542063564
7112,Manatee,3/14/2020,4,101944,71224,republican,113.59,15,373853,1.07E-05,-0.220854749,-0.501923709,0.020080599,0,0,-0.245875845,-0.542063564
7113,Manatee,3/15/2020,4,101944,71224,republican,88.58,15,373853,1.07E-05,-0.220854749,-0.501923709,-0.468241864,0,0,-0.245875845,-0.542063564
7114,Manatee,3/16/2020,4,101944,71224,republican,99.74,15,373853,1.07E-05,-0.220854749,-0.501923709,-0.250341877,0,0,-0.245875845,-0.542063564
7115,Manatee,3/17/2020,7,101944,71224,republican,91.9,15,373853,1.87E-05,-0.220033646,-0.500143574,-0.40341857,0,0,-0.245875845,-0.542063564
7116,Manatee,3/18/2020,8,101944,71224,republican,85.28,15,373853,2.14E-05,-0.219759945,-0.499550195,-0.532674656,1,2.67E-06,-0.234091397,-0.513792644
7117,Manatee,3/19/2020,9,101944,71224,republican,81.28,15,373853,2.41E-05,-0.219486244,-0.498956817,-0.61077501,1,2.67E-06,-0.234091397,-0.513792644
7118,Manatee,3/20/2020,10,101944,71224,republican,78.98,15,373853,2.67E-05,-0.219212543,-0.498363439,-0.655682713,1,2.67E-06,-0.234091397,-0.513792644
7119,Manatee,3/21/2020,13,101944,71224,republican,63.51,15,373853,3.48E-05,-0.21839144,-0.496583304,-0.957735832,1,2.67E-06,-0.234091397,-0.513792644
7120,Manatee,3/22/2020,13,101944,71224,republican,50.59,15,373853,3.48E-05,-0.21839144,-0.496583304,-1.209999975,1,2.67E-06,-0.234091397,-0.513792644
7121,Manatee,3/23/2020,15,101944,71224,republican,59.27,15,373853,4.01E-05,-0.217844038,-0.495396548,-1.040522207,1,2.67E-06,-0.234091397,-0.513792644
7122,Manatee,3/24/2020,16,101944,71224,republican,59.29,15,373853,4.28E-05,-0.217570337,-0.494803169,-1.040131705,1,2.67E-06,-0.234091397,-0.513792644
7123,Manatee,3/25/2020,22,101944,71224,republican,58.7,15,373853,5.88E-05,-0.215928132,-0.4912429,-1.051651507,1,2.67E-06,-0.234091397,-0.513792644
7124,Manatee,3/26/2020,26,101944,71224,republican,58.24,15,373853,6.95E-05,-0.214833328,-0.488869387,-1.060633048,1,2.67E-06,-0.234091397,-0.513792644
7125,Manatee,3/27/2020,28,101944,71224,republican,62.17,15,373853,7.49E-05,-0.214285926,-0.48768263,-0.98389945,1,2.67E-06,-0.234091397,-0.513792644
7126,Manatee,3/28/2020,30,101944,71224,republican,50.69,15,373853,8.02E-05,-0.213738524,-0.486495873,-1.208047466,1,2.67E-06,-0.234091397,-0.513792644
7127,Manatee,3/29/2020,33,101944,71224,republican,39.13,15,373853,8.83E-05,-0.212917421,-0.484715739,-1.433757489,1,2.67E-06,-0.234091397,-0.513792644
7128,Manatee,3/30/2020,39,101944,71224,republican,54.09,15,373853,0.000104319,-0.211275215,-0.481155469,-1.141662165,1,2.67E-06,-0.234091397,-0.513792644
7129,Manatee,3/31/2020,53,101944,71224,republican,53.97,15,373853,0.000141767,-0.207443401,-0.472848173,-1.144005176,2,5.35E-06,-0.222306949,-0.485521725
7130,Manatee,4/1/2020,58,101944,71224,republican,55.58,15,373853,0.000155141,-0.206074897,-0.469881282,-1.112569784,2,5.35E-06,-0.222306949,-0.485521725
7131,Manatee,4/2/2020,89,101944,71224,republican,55.92,15,373853,0.000238061,-0.197590166,-0.451486556,-1.105931253,3,8.02E-06,-0.210522501,-0.457250805
7132,Manatee,4/3/2020,104,101944,71224,republican,51.43,15,373853,0.000278184,-0.193484652,-0.442585881,-1.193598901,3,8.02E-06,-0.210522501,-0.457250805
7133,Manatee,4/4/2020,129,101944,71224,republican,41.64,15,373853,0.000345055,-0.186642127,-0.427751425,-1.384749517,3,8.02E-06,-0.210522501,-0.457250805
7134,Manatee,4/5/2020,136,101944,71224,republican,30.08,15,373853,0.000363779,-0.18472622,-0.423597777,-1.61045954,3,8.02E-06,-0.210522501,-0.457250805
7135,Manatee,4/6/2020,144,101944,71224,republican,47.3,15,373853,0.000385178,-0.182536613,-0.418850751,-1.274237516,3,8.02E-06,-0.210522501,-0.457250805
7136,Manatee,4/7/2020,162,101944,71224,republican,50.42,15,373853,0.000433325,-0.177609995,-0.408169942,-1.21331924,5,1.34E-05,-0.186953605,-0.400708966
7137,Manatee,4/8/2020,171,101944,71224,republican,49.89,15,373853,0.000457399,-0.175146686,-0.402829537,-1.223667537,7,1.87E-05,-0.163384709,-0.344167127
7138,Manatee,4/9/2020,175,101944,71224,republican,51.59,15,373853,0.000468098,-0.174051882,-0.400456024,-1.190474887,10,2.67E-05,-0.128031365,-0.259354368
7139,Manatee,4/10/2020,198,101944,71224,republican,56.04,15,373853,0.00052962,-0.16775676,-0.386808324,-1.103588243,11,2.94E-05,-0.116246917,-0.231083449
7140,Manatee,4/11/2020,203,101944,71224,republican,49.15,15,373853,0.000542994,-0.166388255,-0.383841433,-1.238116102,13,3.48E-05,-0.092678022,-0.17454161
7141,Manatee,4/12/2020,236,101944,71224,republican,31.35,15,373853,0.000631264,-0.157356123,-0.36425995,-1.585662677,13,3.48E-05,-0.092678022,-0.17454161
7142,Manatee,4/13/2020,252,101944,71224,republican,51.73,15,373853,0.000674062,-0.152976907,-0.354765897,-1.187741374,15,4.01E-05,-0.069109126,-0.117999771
7143,Manatee,4/14/2020,261,101944,71224,republican,52.34,15,373853,0.000698135,-0.150513599,-0.349425493,-1.17583107,16,4.28E-05,-0.057324678,-0.089728851
7144,Manatee,4/15/2020,276,101944,71224,republican,56.13,15,373853,0.000738258,-0.146408084,-0.340524819,-1.101830985,19,5.08E-05,-0.021971334,-0.004916092
7145,Manatee,4/16/2020,309,101944,71224,republican,54.84,15,373853,0.000826528,-0.137375952,-0.320943336,-1.127018349,20,5.35E-05,-0.010186886,0.023354827
7146,Manatee,4/17/2020,326,101944,71224,republican,63.15,15,373853,0.000872,-0.132723035,-0.310855905,-0.964764864,29,7.76E-05,0.095873145,0.277793103
7147,Manatee,4/18/2020,362,101944,71224,republican,52.24,15,373853,0.000968295,-0.1228698,-0.289494288,-1.177783579,31,8.29E-05,0.119442041,0.334334942
7148,Manatee,4/19/2020,417,101944,71224,republican,45.32,15,373853,0.001115412,-0.107816247,-0.256858483,-1.312897191,31,8.29E-05,0.119442041,0.334334942
7149,Manatee,4/20/2020,433,101944,71224,republican,54.63,15,373853,0.001158209,-0.103437031,-0.247364431,-1.131118618,33,8.83E-05,0.143010937,0.390876782
7150,Manatee,4/21/2020,443,101944,71224,republican,59.25,15,373853,0.001184958,-0.100700021,-0.241430648,-1.040912709,34,9.09E-05,0.154795385,0.419147701
7151,Manatee,4/22/2020,445,101944,71224,republican,60.29,15,373853,0.001190307,-0.100152619,-0.240243891,-1.020606617,34,9.09E-05,0.154795385,0.419147701
7152,Manatee,4/23/2020,473,101944,71224,republican,62.53,15,373853,0.001265203,-0.092488992,-0.2236293,-0.976870419,39,0.000104319,0.213717625,0.560502299
7153,Manatee,4/24/2020,491,101944,71224,republican,56.44,15,373853,0.00131335,-0.087562374,-0.212948491,-1.095778207,42,0.000112344,0.249070968,0.645315058
7154,Manatee,4/25/2020,497,101944,71224,republican,59.43,15,373853,0.0013294,-0.085920169,-0.209388221,-1.037398193,42,0.000112344,0.249070968,0.645315058
7155,Manatee,4/26/2020,508,101944,71224,republican,48.39,15,373853,0.001358823,-0.082909458,-0.20286106,-1.25295517,42,0.000112344,0.249070968,0.645315058
7156,Manatee,4/27/2020,533,101944,71224,republican,63.75,15,373853,0.001425694,-0.076066933,-0.188026604,-0.953049811,42,0.000112344,0.249070968,0.645315058
7157,Manatee,4/28/2020,563,101944,71224,republican,65.18,15,373853,0.00150594,-0.067855904,-0.170225255,-0.925128934,46,0.000123043,0.29620876,0.758398736
7158,Manatee,4/29/2020,567,101944,71224,republican,65.84,15,373853,0.001516639,-0.0667611,-0.167851742,-0.912242376,49,0.000131068,0.331562104,0.843211495
7159,Manatee,4/30/2020,580,101944,71224,republican,64.22,15,373853,0.001551412,-0.063202988,-0.160137825,-0.943873019,55,0.000147117,0.402268792,1.012837012
7160,Manatee,5/1/2020,591,101944,71224,republican,77.51,15,373853,0.001580835,-0.060192277,-0.153610664,-0.684384593,57,0.000152466,0.425837687,1.069378851
7161,Manatee,5/2/2020,607,101944,71224,republican,71.86,15,373853,0.001623633,-0.055813061,-0.144116612,-0.794701343,59,0.000157816,0.449406583,1.12592069
7162,Manatee,5/3/2020,619,101944,71224,republican,57.2,15,373853,0.001655731,-0.05252865,-0.136996072,-1.08093914,59,0.000157816,0.449406583,1.12592069
7163,Manatee,5/4/2020,636,101944,71224,republican,73.19,15,373853,0.001701203,-0.047875733,-0.126908642,-0.768732976,59,0.000157816,0.449406583,1.12592069
7164,Manatee,5/5/2020,684,101944,71224,republican,77.01,15,373853,0.001829596,-0.034738086,-0.098426485,-0.694147138,61,0.000163166,0.472975479,1.182462529
7165,Manatee,5/6/2020,722,101944,71224,republican,76.62,15,373853,0.00193124,-0.024337449,-0.07587811,-0.701761922,64,0.00017119,0.508328823,1.267275288
7166,Manatee,5/7/2020,737,101944,71224,republican,80.86,15,373853,0.001971363,-0.020231935,-0.066977436,-0.618975547,68,0.00018189,0.555466615,1.380358966
7167,Manatee,5/8/2020,742,101944,71224,republican,90.88,15,373853,0.001984737,-0.01886343,-0.064010545,-0.42333416,72,0.000192589,0.602604406,1.493442644
7168,Manatee,5/9/2020,756,101944,71224,republican,93.3,15,373853,0.002022185,-0.015031616,-0.055703249,-0.376083446,74,0.000197939,0.626173302,1.549984484
7169,Manatee,5/10/2020,776,101944,71224,republican,61.21,15,373853,0.002075682,-0.009557597,-0.043835684,-1.002643535,74,0.000197939,0.626173302,1.549984484
7170,Manatee,5/11/2020,783,101944,71224,republican,NA,15,373853,0.002094406,-0.00764169,-0.039682036,NA,74,0.000197939,0.626173302,1.549984484
7171,Manatee,5/12/2020,795,101944,71224,republican,NA,15,373853,0.002126504,-0.004357278,-0.032561497,NA,74,0.000197939,0.626173302,1.549984484
7172,Manatee,5/13/2020,806,101944,71224,republican,87.78,15,373853,0.002155928,-0.001346567,-0.026034336,-0.483861935,75,0.000200614,0.63795775,1.578255403
7173,Manatee,5/14/2020,813,101944,71224,republican,92.02,15,373853,0.002174652,0.00056934,-0.021880688,-0.40107556,78,0.000208638,0.673311094,1.663068162
7174,Manatee,5/15/2020,826,101944,71224,republican,101.33,15,373853,0.002209425,0.004127452,-0.01416677,-0.219296986,79,0.000211313,0.685095542,1.691339081
7175,Manatee,5/16/2020,834,101944,71224,republican,103.54,15,373853,0.002230823,0.00631706,-0.009419744,-0.17614654,81,0.000216663,0.708664438,1.74788092
7176,Manatee,5/17/2020,849,101944,71224,republican,89.81,15,373853,0.002270946,0.010422575,-0.00051907,-0.444226005,81,0.000216663,0.708664438,1.74788092
7177,Manatee,5/18/2020,867,101944,71224,republican,84.77,15,373853,0.002319093,0.015349192,0.010161739,-0.542632451,81,0.000216663,0.708664438,1.74788092
7178,Manatee,5/19/2020,888,101944,71224,republican,93.82,15,373853,0.002375265,0.021096913,0.022622682,-0.3659304,82,0.000219338,0.720448886,1.77615184
7179,Manatee,5/20/2020,893,101944,71224,republican,97.02,15,373853,0.002388639,0.022465418,0.025589574,-0.303450117,84,0.000224687,0.744017782,1.832693679
7180,Manatee,5/21/2020,933,101944,71224,republican,101.79,15,373853,0.002495633,0.033413457,0.049324705,-0.210315445,88,0.000235387,0.791155573,1.945777357
7181,Manatee,5/22/2020,946,101944,71224,republican,117.04,15,373853,0.002530406,0.036971569,0.057038622,0.087442154,90,0.000240736,0.814724469,2.002319197
7182,Manatee,5/23/2020,958,101944,71224,republican,117.09,15,373853,0.002562505,0.040255981,0.064159161,0.088418408,91,0.000243411,0.826508917,2.030590116
7183,Manatee,5/24/2020,975,101944,71224,republican,91.79,15,373853,0.002607977,0.044908897,0.074246592,-0.40556633,91,0.000243411,0.826508917,2.030590116
7184,Manatee,5/25/2020,988,101944,71224,republican,82.48,15,373853,0.00264275,0.04846701,0.081960509,-0.587344904,91,0.000243411,0.826508917,2.030590116
7185,Manatee,5/26/2020,990,101944,71224,republican,99.48,15,373853,0.0026481,0.049014412,0.083147266,-0.2554184,91,0.000243411,0.826508917,2.030590116
7186,Manatee,5/27/2020,996,101944,71224,republican,102.77,15,373853,0.002664149,0.050656618,0.086707536,-0.191180859,93,0.000248761,0.850077813,2.087131955
7187,Manatee,5/28/2020,1007,101944,71224,republican,103.09,15,373853,0.002693572,0.053667329,0.093234697,-0.18493283,95,0.000254111,0.873646709,2.143673794
7188,Manatee,5/29/2020,1022,101944,71224,republican,119.01,15,373853,0.002733695,0.057772843,0.102135371,0.125906578,96,0.000256785,0.885431157,2.171944714
7189,Manatee,5/30/2020,1037,101944,71224,republican,113.83,15,373853,0.002773818,0.061878358,0.111036045,0.02476662,97,0.00025946,0.897215605,2.200215633
7190,Manatee,5/31/2020,1045,101944,71224,republican,92.51,15,373853,0.002795216,0.064067966,0.115783071,-0.391508266,97,0.00025946,0.897215605,2.200215633
7191,Manatee,6/1/2020,1057,101944,71224,republican,100.23,15,373853,0.002827314,0.067352377,0.12290361,-0.240774583,97,0.00025946,0.897215605,2.200215633
7192,Manatee,6/2/2020,1074,101944,71224,republican,101.12,15,373853,0.002872787,0.072005294,0.132991041,-0.223397254,98,0.000262135,0.909000053,2.228486553
7193,Manatee,6/3/2020,1110,101944,71224,republican,100.27,15,373853,0.002969081,0.081858529,0.154352658,-0.23999358,98,0.000262135,0.909000053,2.228486553
7194,Manatee,6/4/2020,1134,101944,71224,republican,100.32,15,373853,0.003033278,0.088427353,0.168593737,-0.239017325,100,0.000267485,0.932568948,2.285028392
7195,Manatee,6/5/2020,1162,101944,71224,republican,116.62,15,373853,0.003108174,0.09609098,0.185208328,0.079241617,105,0.000280859,0.991491188,2.42638299
7196,Manatee,6/6/2020,1177,101944,71224,republican,99.56,15,373853,0.003148296,0.100196494,0.194109002,-0.253856393,105,0.000280859,0.991491188,2.42638299
7197,Manatee,6/7/2020,1189,101944,71224,republican,84.76,15,373853,0.003180394,0.103480906,0.201229542,-0.542827702,105,0.000280859,0.991491188,2.42638299
7198,Manatee,6/8/2020,1219,101944,71224,republican,103.37,15,373853,0.00326064,0.111691935,0.21903089,-0.179465805,105,0.000280859,0.991491188,2.42638299
7199,Manatee,6/9/2020,1229,101944,71224,republican,107.02,15,373853,0.003287388,0.114428945,0.224964673,-0.108199232,111,0.000296908,1.062197876,2.596008507
7200,Manatee,6/10/2020,1245,101944,71224,republican,107.41,15,373853,0.003330186,0.118808161,0.234458725,-0.100584448,112,0.000299583,1.073982324,2.624279427
7201,Manatee,6/11/2020,1253,101944,71224,republican,109.69,15,373853,0.003351585,0.120997769,0.239205751,-0.056067246,114,0.000304933,1.097551219,2.680821266
7202,Manatee,6/12/2020,1309,101944,71224,republican,131,15,373853,0.003501376,0.136325023,0.272434934,0.360012389,114,0.000304933,1.097551219,2.680821266
7203,Manatee,6/13/2020,1353,101944,71224,republican,122.61,15,373853,0.00361907,0.148367866,0.298543578,0.196196897,115,0.000307608,1.109335667,2.709092186
7204,Manatee,6/14/2020,1377,101944,71224,republican,99.56,15,373853,0.003683266,0.154936689,0.312784657,-0.253856393,115,0.000307608,1.109335667,2.709092186
7205,Manatee,6/15/2020,1421,101944,71224,republican,112.96,15,373853,0.003800959,0.166979532,0.3388933,0.007779793,115,0.000307608,1.109335667,2.709092186
7206,Manatee,6/16/2020,1483,101944,71224,republican,113.7,15,373853,0.0039668,0.183948993,0.375682753,0.022228358,116,0.000310282,1.121120115,2.737363105
7207,Manatee,6/17/2020,1523,101944,71224,republican,116.21,15,373853,0.004073794,0.194897032,0.399417884,0.071236331,117,0.000312957,1.132904563,2.765634025
7208,Manatee,6/18/2020,1548,101944,71224,republican,119.41,15,373853,0.004140665,0.201739556,0.414252341,0.133716614,122,0.000326331,1.191826803,2.906988622
7209,Manatee,6/19/2020,1649,101944,71224,republican,129.39,15,373853,0.004410825,0.229383355,0.474183546,0.328576997,124,0.000331681,1.215395699,2.963530462
7210,Manatee,6/20/2020,1786,101944,71224,republican,140.33,15,373853,0.004777279,0.266880388,0.555476369,0.542181465,126,0.000337031,1.238964595,3.020072301
7211,Manatee,6/21/2020,1890,101944,71224,republican,97.63,15,373853,0.005055463,0.29534529,0.617187709,-0.291539813,126,0.000337031,1.238964595,3.020072301
7212,Manatee,6/22/2020,1977,101944,71224,republican,113.77,15,373853,0.005288175,0.319157274,0.668811619,0.023595115,126,0.000337031,1.238964595,3.020072301
7213,Manatee,6/23/2020,2013,101944,71224,republican,117.46,15,373853,0.005384469,0.329010509,0.690173236,0.095642691,127,0.000339706,1.250749043,3.04834322
7214,Manatee,6/24/2020,2132,101944,71224,republican,131.4,15,373853,0.005702776,0.361580926,0.760785251,0.367822424,127,0.000339706,1.250749043,3.04834322
7215,Manatee,6/25/2020,2202,101944,71224,republican,121.23,15,373853,0.005890016,0.380739994,0.80232173,0.169252275,128,0.000342381,1.262533491,3.07661414
7216,Manatee,6/26/2020,2368,101944,71224,republican,133.1,15,373853,0.00633404,0.426174356,0.900822522,0.401015075,128,0.000342381,1.262533491,3.07661414
7217,Manatee,6/27/2020,2642,101944,71224,republican,130.35,15,373853,0.007066949,0.501168423,1.063408168,0.347321082,129,0.000345055,1.274317938,3.104885059
7218,Manatee,6/28/2020,2737,101944,71224,republican,101.43,15,373853,0.007321059,0.527170015,1.119779104,-0.217344477,130,0.00034773,1.286102386,3.133155979
7219,Manatee,6/29/2020,2810,101944,71224,republican,111.08,15,373853,0.007516323,0.547150187,1.163095718,-0.028927373,130,0.00034773,1.286102386,3.133155979
7220,Manatee,6/30/2020,2856,101944,71224,republican,114.05,15,373853,0.007639366,0.559740431,1.190391118,0.029062139,130,0.00034773,1.286102386,3.133155979
7221,Manatee,7/1/2020,3015,101944,71224,republican,115.99,15,373853,0.008064667,0.603258886,1.284738263,0.066940811,129,0.000345055,1.274317938,3.104885059
7222,Manatee,7/2/2020,3175,101944,71224,republican,122.04,15,373853,0.008492643,0.647051042,1.379678786,0.185067596,130,0.00034773,1.286102386,3.133155979
7223,Manatee,7/3/2020,3261,101944,71224,republican,129.13,15,373853,0.00872268,0.670589326,1.430709318,0.323500474,131,0.000350405,1.297886834,3.161426899
7224,Manatee,7/4/2020,3554,101944,71224,republican,103.78,15,373853,0.00950641,0.750783712,1.604569151,-0.171460519,131,0.000350405,1.297886834,3.161426899
7225,Manatee,7/5/2020,3716,101944,71224,republican,93.8,15,373853,0.009939736,0.79512327,1.700696431,-0.366320902,131,0.000350405,1.297886834,3.161426899
7226,Manatee,7/6/2020,3785,101944,71224,republican,111.93,15,373853,0.0101243,0.814008637,1.741639531,-0.012331048,132,0.00035308,1.309671282,3.189697818
7227,Manatee,7/7/2020,3890,101944,71224,republican,112.75,15,373853,0.010405159,0.842747239,1.80394425,0.003679524,135,0.000361104,1.345024626,3.274510577
7228,Manatee,7/8/2020,4080,101944,71224,republican,111.72,15,373853,0.01091338,0.894750425,1.916686121,-0.016431317,135,0.000361104,1.345024626,3.274510577
7229,Manatee,7/9/2020,4266,101944,71224,republican,113.63,15,373853,0.011410902,0.945658806,2.027054479,0.020861602,138,0.000369129,1.38037797,3.359323335
7230,Manatee,7/10/2020,4432,101944,71224,republican,128.82,15,373853,0.011854927,0.991093168,2.125555272,0.317447696,138,0.000369129,1.38037797,3.359323335
7231,Manatee,7/11/2020,4632,101944,71224,republican,124.63,15,373853,0.012389897,1.045833363,2.244230926,0.235637575,138,0.000369129,1.38037797,3.359323335
7232,Manatee,7/12/2020,5112,101944,71224,republican,95.87,15,373853,0.013673824,1.177209831,2.529052496,-0.325903969,138,0.000369129,1.38037797,3.359323335
7233,Manatee,7/13/2020,5266,101944,71224,republican,110.18,15,373853,0.01408575,1.219359781,2.62043275,-0.046499953,140,0.000374479,1.403946866,3.415865175
